Date,Price,,Days since 01/01/2000,,,,,,,,,,,,
25-Jan-19,37.0405,,6964,,,,,,,,,,,,
24-Jan-19,37.38,,6963,,,,,,,,,,,,
23-Jan-19,37.54,,6962,,,,,,,,,,,,
22-Jan-19,37.508,,6961,,,,,,,,,,,,
21-Jan-19,37.81,,6960,,,,,,,,,,,,
18-Jan-19,37.58,,6957,,,,,,,,,,,,
17-Jan-19,37.6825,,6956,,,,,,,,,,,,
16-Jan-19,37.4765,,6955,,,,,,,,,,,,
15-Jan-19,37.1145,,6954,,,,,,,,,,,,
14-Jan-19,36.9745,,6953,,,,,,,,,,,,
11-Jan-19,36.903,,6950,,,,,,,,,,,,
10-Jan-19,37.35,,6949,,,,,,,,,,,,
9-Jan-19,37.358,,6948,,,,,,,,,,,,
8-Jan-19,37.547,,6947,,,,,,,,,,,,
7-Jan-19,37.3005,,6946,,,,,,,,,,,,
4-Jan-19,37.3475,,6943,,,,,,,,,,,,
3-Jan-19,37.4445,,6942,,,,,,,,,,,,
2-Jan-19,37.769,,6941,,,,,,,,,,,,
1-Jan-19,37.653,,6940,,,,,,,,,,,,
31-Dec-18,37.653,,6939,,,,,,,,,,,,
28-Dec-18,37.685,,6936,,,,,,,,,,,,
27-Dec-18,38.307,,6935,,,,,,,,,,,,
26-Dec-18,38.546,,6934,,,,,,,,,,,,
25-Dec-18,37.972,,6933,,,,,,,,,,,,
24-Dec-18,37.972,,6932,,,,,,,,,,,,
21-Dec-18,37.9725,,6929,,,,,,,,,,,,
20-Dec-18,38.035,,6928,,,,,,,,,,,,
19-Dec-18,38.3575,,6927,,,,,,,,,,,,
18-Dec-18,38.2555,,6926,,,,,,,,,,,,
17-Dec-18,38.2585,,6925,,,,,,,,,,,,
14-Dec-18,38.154,,6922,,,,,,,,,,,,
13-Dec-18,37.805,,6921,,,,,,,,,,,,
12-Dec-18,37.5715,,6920,,,,,,,,,,,,
11-Dec-18,37.8,,6919,,,,,,,,,,,,
10-Dec-18,37.66,,6918,,,,,,,,,,,,
7-Dec-18,37.377,,6915,,,,,,,,,,,,
6-Dec-18,37.7,,6914,,,,,,,,,,,,
5-Dec-18,37.5,,6913,,,,,,,,,,,,
4-Dec-18,37.3775,,6912,,,,,,,,,,,,
3-Dec-18,36.5375,,6911,,,,,,,,,,,,
30-Nov-18,37.7315,,6908,,,,,,,,,,,,
29-Nov-18,37.735,,6907,,,,,,,,,,,,
28-Nov-18,38.45,,6906,,,,,,,,,,,,
27-Nov-18,38.543,,6905,,,,,,,,,,,,
26-Nov-18,39.08,,6904,,,,,,,,,,,,
23-Nov-18,37.55,,6901,,,,,,,,,,,,
22-Nov-18,36.43,,6900,,,,,,,,,,,,
21-Nov-18,36.26,,6899,,,,,,,,,,,,
20-Nov-18,36.1805,,6898,,,,,,,,,,,,
19-Nov-18,35.91,,6897,,,,,,,,,,,,
16-Nov-18,35.925,,6894,,,,,,,,,,,,
15-Nov-18,36.0435,,6893,,,,,,,,,,,,
14-Nov-18,35.89,,6892,,,,,,,,,,,,
13-Nov-18,36.02,,6891,,,,,,,,,,,,
12-Nov-18,35.55,,6890,,,,,,,,,,,,
9-Nov-18,35.38,,6887,,,,,,,,,,,,
8-Nov-18,35.47,,6886,,,,,,,,,,,,
7-Nov-18,35.6565,,6885,,,,,,,,,,,,
6-Nov-18,35.61,,6884,,,,,,,,,,,,
5-Nov-18,35.629,,6883,,,,,,,,,,,,
2-Nov-18,35.486,,6880,,,,,,,,,,,,
1-Nov-18,35.6725,,6879,,,,,,,,,,,,
31-Oct-18,35.9,,6878,,,,,,,,,,,,
30-Oct-18,36.73,,6877,,,,,,,,,,,,
29-Oct-18,36.89,,6876,,,,,,,,,,,,
26-Oct-18,36.8385,,6873,,,,,,,,,,,,
25-Oct-18,36.78,,6872,,,,,,,,,,,,
24-Oct-18,37.028,,6871,,,,,,,,,,,,
23-Oct-18,36.5825,,6870,,,,,,,,,,,,
22-Oct-18,36.451,,6869,,,,,,,,,,,,
19-Oct-18,36.54,,6866,,,,,,,,,,,,
18-Oct-18,36.7335,,6865,,,,,,,,,,,,
17-Oct-18,36.202,,6864,,,,,,,,,,,,
16-Oct-18,35.914,,6863,,,,,,,,,,,,
15-Oct-18,36.69,,6862,,,,,,,,,,,,
12-Oct-18,36.69,,6859,,,,,,,,,,,,
11-Oct-18,36.6,,6858,,,,,,,,,,,,
10-Oct-18,37.18,,6857,,,,,,,,,,,,
9-Oct-18,37.35,,6856,,,,,,,,,,,,
8-Oct-18,37.5,,6855,,,,,,,,,,,,
5-Oct-18,37.838,,6852,,,,,,,,,,,,
4-Oct-18,38.6,,6851,,,,,,,,,,,,
3-Oct-18,37.75,,6850,,,,,,,,,,,,
2-Oct-18,38.075,,6849,,,,,,,,,,,,
1-Oct-18,39.475,,6848,,,,,,,,,,,,
28-Sep-18,41.29,,6845,,,,,,,,,,,,
27-Sep-18,39.725,,6844,,,,,,,,,,,,
26-Sep-18,38.525,,6843,,,,,,,,,,,,
25-Sep-18,38.285,,6842,,,,,,,,,,,,
24-Sep-18,37.3,,6841,,,,,,,,,,,,
21-Sep-18,37.229,,6838,,,,,,,,,,,,
20-Sep-18,38.2075,,6837,,,,,,,,,,,,
19-Sep-18,39.305,,6836,,,,,,,,,,,,
18-Sep-18,39.764,,6835,,,,,,,,,,,,
17-Sep-18,39.538,,6834,,,,,,,,,,,,
14-Sep-18,39.945,,6831,,,,,,,,,,,,
13-Sep-18,39.475,,6830,,,,,,,,,,,,
12-Sep-18,38.333,,6829,,,,,,,,,,,,
11-Sep-18,37.95,,6828,,,,,,,,,,,,
10-Sep-18,37.4575,,6827,,,,,,,,,,,,
7-Sep-18,37.091,,6824,,,,,,,,,,,,
6-Sep-18,37.4175,,6823,,,,,,,,,,,,
5-Sep-18,38.62,,6822,,,,,,,,,,,,
4-Sep-18,38.98,,6821,,,,,,,,,,,,
3-Sep-18,38.075,,6820,,,,,,,,,,,,
31-Aug-18,36.9,,6817,,,,,,,,,,,,
30-Aug-18,38.733,,6816,,,,,,,,,,,,
29-Aug-18,34.0005,,6815,,,,,,,,,,,,
28-Aug-18,31.47,,6814,,,,,,,,,,,,
27-Aug-18,30.9545,,6813,,,,,,,,,,,,
24-Aug-18,30.84,,6810,,,,,,,,,,,,
23-Aug-18,30.465,,6809,,,,,,,,,,,,
22-Aug-18,30.233,,6808,,,,,,,,,,,,
21-Aug-18,29.986,,6807,,,,,,,,,,,,
20-Aug-18,29.8565,,6806,,,,,,,,,,,,
17-Aug-18,29.8595,,6803,,,,,,,,,,,,
16-Aug-18,29.722,,6802,,,,,,,,,,,,
15-Aug-18,29.875,,6801,,,,,,,,,,,,
14-Aug-18,29.757,,6800,,,,,,,,,,,,
13-Aug-18,29.9365,,6799,,,,,,,,,,,,
10-Aug-18,29.23,,6796,,,,,,,,,,,,
9-Aug-18,28.07,,6795,,,,,,,,,,,,
8-Aug-18,27.6215,,6794,,,,,,,,,,,,
7-Aug-18,27.3885,,6793,,,,,,,,,,,,
6-Aug-18,27.328,,6792,,,,,,,,,,,,
3-Aug-18,27.2905,,6789,,,,,,,,,,,,
2-Aug-18,27.4425,,6788,,,,,,,,,,,,
1-Aug-18,27.5005,,6787,,,,,,,,,,,,
31-Jul-18,27.421,,6786,,,,,,,,,,,,
30-Jul-18,27.25,,6785,,,,,,,,,,,,
27-Jul-18,27.321,,6782,,,,,,,,,,,,
26-Jul-18,27.396,,6781,,,,,,,,,,,,
25-Jul-18,27.374,,6780,,,,,,,,,,,,
24-Jul-18,27.479,,6779,,,,,,,,,,,,
23-Jul-18,27.6115,,6778,,,,,,,,,,,,
20-Jul-18,27.6,,6775,,,,,,,,,,,,
19-Jul-18,27.73,,6774,,,,,,,,,,,,
18-Jul-18,27.625,,6773,,,,,,,,,,,,
17-Jul-18,27.53,,6772,,,,,,,,,,,,
16-Jul-18,27.34,,6771,,,,,,,,,,,,
13-Jul-18,27.255,,6768,,,,,,,,,,,,
12-Jul-18,27.2015,,6767,,,,,,,,,,,,
11-Jul-18,27.4135,,6766,,,,,,,,,,,,
10-Jul-18,27.433,,6765,,,,,,,,,,,,
9-Jul-18,27.921,,6764,,,,,,,,,,,,
6-Jul-18,27.921,,6761,,,,,,,,,,,,
5-Jul-18,28.068,,6760,,,,,,,,,,,,
4-Jul-18,28.07,,6759,,,,,,,,,,,,
3-Jul-18,27.9545,,6758,,,,,,,,,,,,
2-Jul-18,28.282,,6757,,,,,,,,,,,,
29-Jun-18,28.9365,,6754,,,,,,,,,,,,
28-Jun-18,28.06,,6753,,,,,,,,,,,,
27-Jun-18,27.44,,6752,,,,,,,,,,,,
26-Jun-18,27.08,,6751,,,,,,,,,,,,
25-Jun-18,27.09,,6750,,,,,,,,,,,,
22-Jun-18,27.019,,6747,,,,,,,,,,,,
21-Jun-18,27.4935,,6746,,,,,,,,,,,,
20-Jun-18,27.728,,6745,,,,,,,,,,,,
19-Jun-18,27.7545,,6744,,,,,,,,,,,,
18-Jun-18,27.6115,,6743,,,,,,,,,,,,
15-Jun-18,28.055,,6740,,,,,,,,,,,,
14-Jun-18,27.705,,6739,,,,,,,,,,,,
13-Jun-18,26.2,,6738,,,,,,,,,,,,
12-Jun-18,25.7435,,6737,,,,,,,,,,,,
11-Jun-18,26.0655,,6736,,,,,,,,,,,,
8-Jun-18,25.295,,6733,,,,,,,,,,,,
7-Jun-18,24.985,,6732,,,,,,,,,,,,
6-Jun-18,24.9005,,6731,,,,,,,,,,,,
5-Jun-18,24.925,,6730,,,,,,,,,,,,
4-Jun-18,24.9575,,6729,,,,,,,,,,,,
1-Jun-18,24.968,,6726,,,,,,,,,,,,
31-May-18,24.961,,6725,,,,,,,,,,,,
30-May-18,24.925,,6724,,,,,,,,,,,,
29-May-18,24.86,,6723,,,,,,,,,,,,
28-May-18,24.745,,6722,,,,,,,,,,,,
25-May-18,24.6,,6719,,,,,,,,,,,,
24-May-18,24.5785,,6718,,,,,,,,,,,,
23-May-18,24.4735,,6717,,,,,,,,,,,,
22-May-18,24.277,,6716,,,,,,,,,,,,
21-May-18,24.37,,6715,,,,,,,,,,,,
18-May-18,24.4025,,6712,,,,,,,,,,,,
17-May-18,24.312,,6711,,,,,,,,,,,,
16-May-18,24.2705,,6710,,,,,,,,,,,,
15-May-18,24.0635,,6709,,,,,,,,,,,,
14-May-18,25.007,,6708,,,,,,,,,,,,
11-May-18,23.01,,6705,,,,,,,,,,,,
10-May-18,22.7,,6704,,,,,,,,,,,,
9-May-18,22.684,,6703,,,,,,,,,,,,
8-May-18,22.475,,6702,,,,,,,,,,,,
7-May-18,21.9445,,6701,,,,,,,,,,,,
4-May-18,21.8545,,6698,,,,,,,,,,,,
3-May-18,22.255,,6697,,,,,,,,,,,,
2-May-18,21.183,,6696,,,,,,,,,,,,
1-May-18,20.5315,,6695,,,,,,,,,,,,
30-Apr-18,20.5305,,6694,,,,,,,,,,,,
27-Apr-18,20.5295,,6691,,,,,,,,,,,,
26-Apr-18,20.549,,6690,,,,,,,,,,,,
25-Apr-18,20.2475,,6689,,,,,,,,,,,,
24-Apr-18,20.26,,6688,,,,,,,,,,,,
23-Apr-18,20.251,,6687,,,,,,,,,,,,
20-Apr-18,20.1905,,6684,,,,,,,,,,,,
19-Apr-18,20.1585,,6683,,,,,,,,,,,,
18-Apr-18,20.1235,,6682,,,,,,,,,,,,
17-Apr-18,20.1725,,6681,,,,,,,,,,,,
16-Apr-18,20.2188,,6680,,,,,,,,,,,,
13-Apr-18,20.21,,6677,,,,,,,,,,,,
12-Apr-18,20.202,,6676,,,,,,,,,,,,
11-Apr-18,20.1585,,6675,,,,,,,,,,,,
10-Apr-18,20.1485,,6674,,,,,,,,,,,,
9-Apr-18,20.19,,6673,,,,,,,,,,,,
6-Apr-18,20.1765,,6670,,,,,,,,,,,,
5-Apr-18,20.191,,6669,,,,,,,,,,,,
4-Apr-18,20.17,,6668,,,,,,,,,,,,
3-Apr-18,20.172,,6667,,,,,,,,,,,,
2-Apr-18,20.134,,6666,,,,,,,,,,,,
30-Mar-18,20.115,,6663,,,,,,,,,,,,
29-Mar-18,20.135,,6662,,,,,,,,,,,,
28-Mar-18,20.145,,6661,,,,,,,,,,,,
27-Mar-18,20.155,,6660,,,,,,,,,,,,
26-Mar-18,20.165,,6659,,,,,,,,,,,,
23-Mar-18,20.183,,6656,,,,,,,,,,,,
22-Mar-18,20.217,,6655,,,,,,,,,,,,
21-Mar-18,20.265,,6654,,,,,,,,,,,,
20-Mar-18,20.249,,6653,,,,,,,,,,,,
19-Mar-18,20.195,,6652,,,,,,,,,,,,
16-Mar-18,20.185,,6649,,,,,,,,,,,,
15-Mar-18,20.315,,6648,,,,,,,,,,,,
14-Mar-18,20.2265,,6647,,,,,,,,,,,,
13-Mar-18,20.203,,6646,,,,,,,,,,,,
12-Mar-18,20.195,,6645,,,,,,,,,,,,
9-Mar-18,20.2365,,6642,,,,,,,,,,,,
8-Mar-18,20.335,,6641,,,,,,,,,,,,
7-Mar-18,20.375,,6640,,,,,,,,,,,,
6-Mar-18,20.3125,,6639,,,,,,,,,,,,
5-Mar-18,20.202,,6638,,,,,,,,,,,,
2-Mar-18,20.26,,6635,,,,,,,,,,,,
1-Mar-18,20.148,,6634,,,,,,,,,,,,
28-Feb-18,20.115,,6633,,,,,,,,,,,,
27-Feb-18,20.2185,,6632,,,,,,,,,,,,
26-Feb-18,20.18,,6631,,,,,,,,,,,,
23-Feb-18,19.966,,6628,,,,,,,,,,,,
22-Feb-18,19.946,,6627,,,,,,,,,,,,
21-Feb-18,19.904,,6626,,,,,,,,,,,,
20-Feb-18,19.86,,6625,,,,,,,,,,,,
19-Feb-18,19.9,,6624,,,,,,,,,,,,
16-Feb-18,19.7675,,6621,,,,,,,,,,,,
15-Feb-18,19.655,,6620,,,,,,,,,,,,
14-Feb-18,19.8975,,6619,,,,,,,,,,,,
13-Feb-18,19.993,,6618,,,,,,,,,,,,
12-Feb-18,19.98,,6617,,,,,,,,,,,,
9-Feb-18,20.0015,,6614,,,,,,,,,,,,
8-Feb-18,19.975,,6613,,,,,,,,,,,,
7-Feb-18,19.6835,,6612,,,,,,,,,,,,
6-Feb-18,19.571,,6611,,,,,,,,,,,,
5-Feb-18,19.4705,,6610,,,,,,,,,,,,
2-Feb-18,19.46,,6607,,,,,,,,,,,,
1-Feb-18,19.355,,6606,,,,,,,,,,,,
31-Jan-18,19.635,,6605,,,,,,,,,,,,
30-Jan-18,19.631,,6604,,,,,,,,,,,,
29-Jan-18,19.565,,6603,,,,,,,,,,,,
26-Jan-18,19.562,,6600,,,,,,,,,,,,
25-Jan-18,19.571,,6599,,,,,,,,,,,,
24-Jan-18,19.645,,6598,,,,,,,,,,,,
23-Jan-18,19.334,,6597,,,,,,,,,,,,
22-Jan-18,19.1375,,6596,,,,,,,,,,,,
19-Jan-18,18.9865,,6593,,,,,,,,,,,,
18-Jan-18,18.88,,6592,,,,,,,,,,,,
17-Jan-18,18.871,,6591,,,,,,,,,,,,
16-Jan-18,18.886,,6590,,,,,,,,,,,,
15-Jan-18,18.735,,6589,,,,,,,,,,,,
12-Jan-18,18.6785,,6586,,,,,,,,,,,,
11-Jan-18,18.7015,,6585,,,,,,,,,,,,
10-Jan-18,18.638,,6584,,,,,,,,,,,,
9-Jan-18,18.94,,6583,,,,,,,,,,,,
8-Jan-18,19.04,,6582,,,,,,,,,,,,
5-Jan-18,18.88,,6579,,,,,,,,,,,,
4-Jan-18,18.62,,6578,,,,,,,,,,,,
3-Jan-18,18.45,,6577,,,,,,,,,,,,
2-Jan-18,18.396,,6576,,,,,,,,,,,,
1-Jan-18,18.6145,,6575,,,,,,,,,,,,
29-Dec-17,18.6145,,6572,,,,,,,,,,,,
28-Dec-17,19.18,,6571,,,,,,,,,,,,
27-Dec-17,18.4375,,6570,,,,,,,,,,,,
26-Dec-17,18.327,,6569,,,,,,,,,,,,
25-Dec-17,18.045,,6568,,,,,,,,,,,,
22-Dec-17,18.045,,6565,,,,,,,,,,,,
21-Dec-17,17.9335,,6564,,,,,,,,,,,,
20-Dec-17,17.735,,6563,,,,,,,,,,,,
19-Dec-17,17.62,,6562,,,,,,,,,,,,
18-Dec-17,17.5625,,6561,,,,,,,,,,,,
15-Dec-17,17.5075,,6558,,,,,,,,,,,,
14-Dec-17,17.4305,,6557,,,,,,,,,,,,
13-Dec-17,17.301,,6556,,,,,,,,,,,,
12-Dec-17,17.3455,,6555,,,,,,,,,,,,
11-Dec-17,17.235,,6554,,,,,,,,,,,,
8-Dec-17,17.27,,6551,,,,,,,,,,,,
7-Dec-17,17.2735,,6550,,,,,,,,,,,,
6-Dec-17,17.2475,,6549,,,,,,,,,,,,
5-Dec-17,17.2875,,6548,,,,,,,,,,,,
4-Dec-17,17.3405,,6547,,,,,,,,,,,,
1-Dec-17,17.219,,6544,,,,,,,,,,,,
30-Nov-17,17.305,,6543,,,,,,,,,,,,
29-Nov-17,17.4215,,6542,,,,,,,,,,,,
28-Nov-17,17.3695,,6541,,,,,,,,,,,,
27-Nov-17,17.313,,6540,,,,,,,,,,,,
24-Nov-17,17.3485,,6537,,,,,,,,,,,,
23-Nov-17,17.395,,6536,,,,,,,,,,,,
22-Nov-17,17.4245,,6535,,,,,,,,,,,,
21-Nov-17,17.485,,6534,,,,,,,,,,,,
20-Nov-17,17.465,,6533,,,,,,,,,,,,
17-Nov-17,17.4755,,6530,,,,,,,,,,,,
16-Nov-17,17.4775,,6529,,,,,,,,,,,,
15-Nov-17,17.517,,6528,,,,,,,,,,,,
14-Nov-17,17.4825,,6527,,,,,,,,,,,,
13-Nov-17,17.495,,6526,,,,,,,,,,,,
10-Nov-17,17.49,,6523,,,,,,,,,,,,
9-Nov-17,17.5045,,6522,,,,,,,,,,,,
8-Nov-17,17.52,,6521,,,,,,,,,,,,
7-Nov-17,17.6505,,6520,,,,,,,,,,,,
6-Nov-17,17.639,,6519,,,,,,,,,,,,
3-Nov-17,17.635,,6516,,,,,,,,,,,,
2-Nov-17,17.52,,6515,,,,,,,,,,,,
1-Nov-17,17.61,,6514,,,,,,,,,,,,
31-Oct-17,17.635,,6513,,,,,,,,,,,,
30-Oct-17,17.695,,6512,,,,,,,,,,,,
27-Oct-17,17.6035,,6509,,,,,,,,,,,,
26-Oct-17,17.655,,6508,,,,,,,,,,,,
25-Oct-17,17.4855,,6507,,,,,,,,,,,,
24-Oct-17,17.5025,,6506,,,,,,,,,,,,
23-Oct-17,17.4125,,6505,,,,,,,,,,,,
20-Oct-17,17.415,,6502,,,,,,,,,,,,
19-Oct-17,17.445,,6501,,,,,,,,,,,,
18-Oct-17,17.3375,,6500,,,,,,,,,,,,
17-Oct-17,17.335,,6499,,,,,,,,,,,,
16-Oct-17,17.325,,6498,,,,,,,,,,,,
13-Oct-17,17.3388,,6495,,,,,,,,,,,,
12-Oct-17,17.4145,,6494,,,,,,,,,,,,
11-Oct-17,17.4115,,6493,,,,,,,,,,,,
10-Oct-17,17.429,,6492,,,,,,,,,,,,
9-Oct-17,17.455,,6491,,,,,,,,,,,,
6-Oct-17,17.436,,6488,,,,,,,,,,,,
5-Oct-17,17.395,,6487,,,,,,,,,,,,
4-Oct-17,17.351,,6486,,,,,,,,,,,,
3-Oct-17,17.4085,,6485,,,,,,,,,,,,
2-Oct-17,17.375,,6484,,,,,,,,,,,,
29-Sep-17,17.313,,6481,,,,,,,,,,,,
28-Sep-17,17.5275,,6480,,,,,,,,,,,,
27-Sep-17,17.555,,6479,,,,,,,,,,,,
26-Sep-17,17.566,,6478,,,,,,,,,,,,
25-Sep-17,17.4975,,6477,,,,,,,,,,,,
22-Sep-17,17.295,,6474,,,,,,,,,,,,
21-Sep-17,17.2675,,6473,,,,,,,,,,,,
20-Sep-17,17.1925,,6472,,,,,,,,,,,,
19-Sep-17,17.105,,6471,,,,,,,,,,,,
18-Sep-17,17.099,,6470,,,,,,,,,,,,
15-Sep-17,16.975,,6467,,,,,,,,,,,,
14-Sep-17,16.9915,,6466,,,,,,,,,,,,
13-Sep-17,17.065,,6465,,,,,,,,,,,,
12-Sep-17,17.065,,6464,,,,,,,,,,,,
11-Sep-17,17.1325,,6463,,,,,,,,,,,,
8-Sep-17,17.239,,6460,,,,,,,,,,,,
7-Sep-17,17.195,,6459,,,,,,,,,,,,
6-Sep-17,17.2425,,6458,,,,,,,,,,,,
5-Sep-17,17.241,,6457,,,,,,,,,,,,
4-Sep-17,17.24,,6456,,,,,,,,,,,,
1-Sep-17,17.21,,6453,,,,,,,,,,,,
31-Aug-17,17.337,,6452,,,,,,,,,,,,
30-Aug-17,17.395,,6451,,,,,,,,,,,,
29-Aug-17,17.385,,6450,,,,,,,,,,,,
28-Aug-17,17.23,,6449,,,,,,,,,,,,
25-Aug-17,17.2235,,6446,,,,,,,,,,,,
24-Aug-17,17.2125,,6445,,,,,,,,,,,,
23-Aug-17,17.2295,,6444,,,,,,,,,,,,
22-Aug-17,17.2075,,6443,,,,,,,,,,,,
21-Aug-17,17.325,,6442,,,,,,,,,,,,
18-Aug-17,17.34,,6439,,,,,,,,,,,,
17-Aug-17,17.3475,,6438,,,,,,,,,,,,
16-Aug-17,17.204,,6437,,,,,,,,,,,,
15-Aug-17,17.07,,6436,,,,,,,,,,,,
14-Aug-17,17.127,,6435,,,,,,,,,,,,
11-Aug-17,17.7075,,6432,,,,,,,,,,,,
10-Aug-17,17.7025,,6431,,,,,,,,,,,,
9-Aug-17,17.705,,6430,,,,,,,,,,,,
8-Aug-17,17.713,,6429,,,,,,,,,,,,
7-Aug-17,17.693,,6428,,,,,,,,,,,,
4-Aug-17,17.6595,,6425,,,,,,,,,,,,
3-Aug-17,17.6595,,6424,,,,,,,,,,,,
2-Aug-17,17.5795,,6423,,,,,,,,,,,,
1-Aug-17,17.5735,,6422,,,,,,,,,,,,
31-Jul-17,17.645,,6421,,,,,,,,,,,,
28-Jul-17,17.7987,,6418,,,,,,,,,,,,
27-Jul-17,17.635,,6417,,,,,,,,,,,,
26-Jul-17,17.5025,,6416,,,,,,,,,,,,
25-Jul-17,17.468,,6415,,,,,,,,,,,,
24-Jul-17,17.439,,6414,,,,,,,,,,,,
21-Jul-17,17.405,,6411,,,,,,,,,,,,
20-Jul-17,17.2035,,6410,,,,,,,,,,,,
19-Jul-17,17.144,,6409,,,,,,,,,,,,
18-Jul-17,17.089,,6408,,,,,,,,,,,,
17-Jul-17,16.9175,,6407,,,,,,,,,,,,
14-Jul-17,16.845,,6404,,,,,,,,,,,,
13-Jul-17,16.95,,6403,,,,,,,,,,,,
12-Jul-17,16.959,,6402,,,,,,,,,,,,
11-Jul-17,16.998,,6401,,,,,,,,,,,,
10-Jul-17,16.9885,,6400,,,,,,,,,,,,
7-Jul-17,16.965,,6397,,,,,,,,,,,,
6-Jul-17,17.087,,6396,,,,,,,,,,,,
5-Jul-17,17.14,,6395,,,,,,,,,,,,
4-Jul-17,16.89,,6394,,,,,,,,,,,,
3-Jul-17,16.85,,6393,,,,,,,,,,,,
30-Jun-17,16.622,,6390,,,,,,,,,,,,
29-Jun-17,16.49,,6389,,,,,,,,,,,,
28-Jun-17,16.411,,6388,,,,,,,,,,,,
27-Jun-17,16.3905,,6387,,,,,,,,,,,,
26-Jun-17,16.3065,,6386,,,,,,,,,,,,
23-Jun-17,16.178,,6383,,,,,,,,,,,,
22-Jun-17,16.1475,,6382,,,,,,,,,,,,
21-Jun-17,16.2225,,6381,,,,,,,,,,,,
20-Jun-17,16.1435,,6380,,,,,,,,,,,,
19-Jun-17,16.1385,,6379,,,,,,,,,,,,
16-Jun-17,16.025,,6376,,,,,,,,,,,,
15-Jun-17,15.968,,6375,,,,,,,,,,,,
14-Jun-17,15.904,,6374,,,,,,,,,,,,
13-Jun-17,15.884,,6373,,,,,,,,,,,,
12-Jun-17,15.918,,6372,,,,,,,,,,,,
9-Jun-17,15.915,,6369,,,,,,,,,,,,
8-Jun-17,15.9355,,6368,,,,,,,,,,,,
7-Jun-17,15.992,,6367,,,,,,,,,,,,
6-Jun-17,16.015,,6366,,,,,,,,,,,,
5-Jun-17,16.0295,,6365,,,,,,,,,,,,
2-Jun-17,16.0385,,6362,,,,,,,,,,,,
1-Jun-17,16.0515,,6361,,,,,,,,,,,,
31-May-17,16.094,,6360,,,,,,,,,,,,
30-May-17,16.17,,6359,,,,,,,,,,,,
29-May-17,15.98,,6358,,,,,,,,,,,,
26-May-17,16.008,,6355,,,,,,,,,,,,
25-May-17,16.082,,6354,,,,,,,,,,,,
24-May-17,16.0875,,6353,,,,,,,,,,,,
23-May-17,16.091,,6352,,,,,,,,,,,,
22-May-17,16.174,,6351,,,,,,,,,,,,
19-May-17,16.017,,6348,,,,,,,,,,,,
18-May-17,16.012,,6347,,,,,,,,,,,,
17-May-17,15.615,,6346,,,,,,,,,,,,
16-May-17,15.575,,6345,,,,,,,,,,,,
15-May-17,15.5288,,6344,,,,,,,,,,,,
12-May-17,15.435,,6341,,,,,,,,,,,,
11-May-17,15.445,,6340,,,,,,,,,,,,
10-May-17,15.51,,6339,,,,,,,,,,,,
9-May-17,15.5155,,6338,,,,,,,,,,,,
8-May-17,15.4745,,6337,,,,,,,,,,,,
5-May-17,15.355,,6334,,,,,,,,,,,,
4-May-17,15.345,,6333,,,,,,,,,,,,
3-May-17,15.2795,,6332,,,,,,,,,,,,
2-May-17,15.285,,6331,,,,,,,,,,,,
1-May-17,15.385,,6330,,,,,,,,,,,,
28-Apr-17,15.3885,,6327,,,,,,,,,,,,
27-Apr-17,15.405,,6326,,,,,,,,,,,,
26-Apr-17,15.4825,,6325,,,,,,,,,,,,
25-Apr-17,15.4175,,6324,,,,,,,,,,,,
24-Apr-17,15.3905,,6323,,,,,,,,,,,,
21-Apr-17,15.475,,6320,,,,,,,,,,,,
20-Apr-17,15.3895,,6319,,,,,,,,,,,,
19-Apr-17,15.39,,6318,,,,,,,,,,,,
18-Apr-17,15.284,,6317,,,,,,,,,,,,
17-Apr-17,15.1965,,6316,,,,,,,,,,,,
14-Apr-17,15.145,,6313,,,,,,,,,,,,
13-Apr-17,15.1605,,6312,,,,,,,,,,,,
12-Apr-17,15.193,,6311,,,,,,,,,,,,
11-Apr-17,15.2525,,6310,,,,,,,,,,,,
10-Apr-17,15.21,,6309,,,,,,,,,,,,
7-Apr-17,15.3435,,6306,,,,,,,,,,,,
6-Apr-17,15.4095,,6305,,,,,,,,,,,,
5-Apr-17,15.395,,6304,,,,,,,,,,,,
4-Apr-17,15.3755,,6303,,,,,,,,,,,,
3-Apr-17,15.389,,6302,,,,,,,,,,,,
31-Mar-17,15.3805,,6299,,,,,,,,,,,,
30-Mar-17,15.4215,,6298,,,,,,,,,,,,
29-Mar-17,15.429,,6297,,,,,,,,,,,,
28-Mar-17,15.5855,,6296,,,,,,,,,,,,
27-Mar-17,15.5995,,6295,,,,,,,,,,,,
24-Mar-17,15.6,,6292,,,,,,,,,,,,
23-Mar-17,15.6065,,6291,,,,,,,,,,,,
22-Mar-17,15.625,,6290,,,,,,,,,,,,
21-Mar-17,15.5975,,6289,,,,,,,,,,,,
20-Mar-17,15.629,,6288,,,,,,,,,,,,
17-Mar-17,15.5575,,6285,,,,,,,,,,,,
16-Mar-17,15.55,,6284,,,,,,,,,,,,
15-Mar-17,15.564,,6283,,,,,,,,,,,,
14-Mar-17,15.5375,,6282,,,,,,,,,,,,
13-Mar-17,15.5315,,6281,,,,,,,,,,,,
10-Mar-17,15.4695,,6278,,,,,,,,,,,,
9-Mar-17,15.536,,6277,,,,,,,,,,,,
8-Mar-17,15.639,,6276,,,,,,,,,,,,
7-Mar-17,15.567,,6275,,,,,,,,,,,,
6-Mar-17,15.4705,,6274,,,,,,,,,,,,
3-Mar-17,15.435,,6271,,,,,,,,,,,,
